"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"GSTP1",0.634292071814158,11.1650251391862,7.76760411349908,1.51566023852075e-11,6.99116661637824e-09,15.9936940472161,"Not Sig"
"STOX2",-1.04966228257595,5.83368129760535,-7.76669739165259,1.52205924945191e-11,6.99116661637824e-09,15.9896341021719,"Down"
"C11orf54",-0.614197089331959,7.43615167547555,-7.76585977620608,1.5279944603148e-11,6.99116661637824e-09,15.9858836522443,"Not Sig"
"MIR7112",1.04771854163686,7.34318960300295,7.76411750390214,1.54041386198215e-11,6.99116661637824e-09,15.9780827686525,"Up"
"POP1",0.925612179394897,6.52934708661329,7.76085489504579,1.56394165864214e-11,6.99116661637824e-09,15.9634754154393,"Not Sig"
"MORC4",1.11260806038603,8.26507269796632,7.75783649348564,1.58602694998404e-11,6.99116661637824e-09,15.9499622589942,"Up"
"LYAR",0.816150660438984,8.16423144152793,7.75363537056461,1.61728397246144e-11,6.99116661637824e-09,15.9311554833429,"Not Sig"
"CCL15-CCL14",-1.05638807697942,9.33745859743269,-7.75325705448385,1.62012863341356e-11,6.99116661637824e-09,15.9294619874416,"Down"
"ENPP6",-1.08959032537878,4.38307351543307,-7.7357713437404,1.75719140798958e-11,7.30706207116999e-09,15.8512027525656,"Down"
"ENC1",1.34659248480536,8.82672824849734,7.73561565075839,1.75846228371665e-11,7.30706207116999e-09,15.8505060541711,"Up"
"IGHA1",-1.91429241524022,11.3822930196638,-7.72210874095386,1.87227158266908e-11,7.50212536491277e-09,15.7900733680842,"Down"
"IGHA2",-1.91429241524022,11.3822930196638,-7.72210874095386,1.87227158266908e-11,7.50212536491277e-09,15.7900733680842,"Down"
"TEAD4",1.11840169565048,7.1105341428722,7.71441183512017,1.94037597771308e-11,7.53112392600804e-09,15.7556432509496,"Up"
"MIR7106",0.451556712112364,7.35235780057985,7.71371813012785,1.94663393069418e-11,7.53112392600804e-09,15.7525404075504,"Not Sig"
"CA4",-3.54195960925475,10.5610979252219,-7.70674197989664,2.01069420870262e-11,7.64711311001322e-09,15.7213395444758,"Down"
"NMB",0.815930585117877,7.44607696683293,7.69949982530947,2.07941829456916e-11,7.6502902738226e-09,15.6889537340658,"Not Sig"
"MFSD12",0.399366362521871,6.67687042069128,7.69541601300356,2.11919749086008e-11,7.6502902738226e-09,15.6706936980964,"Not Sig"
