"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"EXD2",-0.660160819777751,6.78695931649945,-11.3441628526262,8.43551307834966e-19,9.32435852044768e-17,32.3230967014176,"Not Sig"
"CLASP1",0.865550762638382,8.81923340344098,11.3329384940759,8.88177242767151e-19,9.7695142894373e-17,32.2721129809778,"Not Sig"
"CLIC4P1",-1.58565282049262,7.1446099403455,-11.3191014854075,9.46466812744324e-19,1.03598872249609e-16,32.209247155915,"Down"
"MFN2",-0.994686227234365,8.20790592401241,-11.2953266291444,1.055733394076e-18,1.14998066163453e-16,32.101192571828,"Not Sig"
"SBF1",0.46816474095951,7.11591790299182,11.2851969940809,1.10605533266969e-18,1.1989746671389e-16,32.0551397560853,"Not Sig"
"DNAJB2",0.678843888056882,8.23552476876319,11.2694715966813,1.18898978935607e-18,1.2826798982385e-16,31.9836295561003,"Not Sig"
"TSN",-0.622145153461647,8.99964084396156,-11.2603294295938,1.24004600571755e-18,1.33135848432039e-16,31.9420466222693,"Not Sig"
"USP33",-0.53053712158874,9.33336012995888,-11.2453322009959,1.32861254713645e-18,1.41965414024738e-16,31.8738169564581,"Not Sig"
"SYTL3",-0.83470753351942,6.55924280951297,-11.2421245095249,1.34836519680374e-18,1.43393206877153e-16,31.8592211804504,"Not Sig"
"SBF2",-0.583723825706269,6.89275295033997,-11.2310618170862,1.41877779524339e-18,1.50169598808804e-16,31.8088766867014,"Not Sig"
"ZNF330",-0.546035749095814,8.42064198337141,-11.2232395023857,1.47078285001385e-18,1.54943175452868e-16,31.7732725012531,"Not Sig"
"PTPN11",-0.652722334268022,6.54855746279341,-11.2065965306685,1.58788679930177e-18,1.66498092941741e-16,31.697503260957,"Not Sig"
"MSH3",-0.779290253969958,6.9360984976565,-11.2029843390619,1.61451460799726e-18,1.67769234133805e-16,31.6810552914975,"Not Sig"
"MARCHF6",-0.494801436962971,7.80748548113144,-11.2029240269477,1.61496299179562e-18,1.67769234133805e-16,31.6807806536186,"Not Sig"
"G3BP2",-0.84856163510598,9.30134239748759,-11.1856150616709,1.74895109583993e-18,1.80851214928812e-16,31.6019500600178,"Not Sig"
"RABEP1",-0.585499609516789,7.04190122548654,-11.1653568286119,1.92001344220132e-18,1.97629273530071e-16,31.5096565311986,"Not Sig"
"BCLAF1P1",-0.930335967073055,8.55505243138223,-11.1607103838632,1.96155965904923e-18,2.00983731458473e-16,31.4884833184027,"Not Sig"
"RGPD6",-0.564201674660319,6.77988295344972,-11.1508247140004,2.05297973700095e-18,2.0939460144802e-16,31.443429869345,"Not Sig"
"STK38",-0.975213918118982,9.5587864904455,-11.1421025382845,2.13718573662271e-18,2.15475273075808e-16,31.4036724470144,"Not Sig"
"CFTR",-1.18063968923748,6.12670436014781,-11.1416810926329,2.14134116551729e-18,2.15475273075808e-16,31.4017512584601,"Down"
"PIAS3",1.11931363191269,7.27340211222367,11.1416746289721,2.1414049599316e-18,2.15475273075808e-16,31.4017217933134,"Up"
"DDX3X",-0.780453055020118,8.71761495436288,-11.1344610936585,2.21380288339982e-18,2.2176572723486e-16,31.3688361900074,"Not Sig"
"MYO1C",0.736848225787655,9.84442065265867,11.1248062344974,2.3145629616152e-18,2.3082879242526e-16,31.3248143749579,"Not Sig"
"CEP350",-0.652686636988309,8.18437439219293,-11.1182379046207,2.38573026609184e-18,2.36873457702808e-16,31.29486148941,"Not Sig"
"NBEAL2",0.762019644967846,6.97898389274419,11.1163133662077,2.40699559092926e-18,2.37932044338597e-16,31.2860845615881,"Not Sig"
"EHF",-1.64232555612094,8.47204691241835,-11.0972357014772,2.62836632521034e-18,2.57675615705837e-16,31.1990642587368,"Down"
"CNOT6LP1",-0.630028251058168,4.06469148826816,-11.0967304599816,2.63449883886694e-18,2.57675615705837e-16,31.1967592729422,"Not Sig"
"TAF9B",-1.11266061802147,6.73694293976614,-11.0961815284878,2.64117793183041e-18,2.57675615705837e-16,31.1942549440983,"Down"
"TNIP2",0.527760834533126,8.79395891780033,11.0913485166252,2.70072179883199e-18,2.62344140450178e-16,31.1722048065931,"Not Sig"
"SMCR8",-0.424804068502872,6.57140433636729,-11.0795953763378,2.85120724285115e-18,2.75768272941108e-16,31.1185745861863,"Not Sig"
"FAF1",-0.572343713053661,6.70371106324572,-11.0747047734753,2.91627941541969e-18,2.8085147554765e-16,31.0962552988059,"Not Sig"
"GLE1",-0.57583393631261,6.81995273230137,-11.0735395108605,2.93200251636414e-18,2.81158993438867e-16,31.0909371027559,"Not Sig"
"ABHD17B",-1.12036790974025,8.35375907795623,-11.0675357211358,3.0143714649975e-18,2.87827580013102e-16,31.0635344428658,"Down"
"RMND1",-1.02840682850834,7.11152022494216,-11.0606657803063,3.11147698854653e-18,2.95840814177947e-16,31.0321750147723,"Down"
"HNF4G",-1.63362109445495,7.07009426665438,-11.0597139410417,3.12517647816189e-18,2.95889599128585e-16,31.0278298345129,"Down"
"PSENEN",0.779354206795785,9.44708486556174,11.004686228008,4.02929494710529e-18,3.79888022344939e-16,30.7765070706485,"Not Sig"
"HSP90AB1",-1.58387483954317,11.2676743899376,-10.9990389534814,4.13580485068957e-18,3.87852768467915e-16,30.7507016533851,"Down"
"SIMC1P1",-1.01390520024127,6.121183707207,-10.9983838006203,4.14834281529032e-18,3.87852768467915e-16,30.7477077522146,"Down"
"MTNAP1",-0.590300478818875,5.95146153152365,-10.9786538362473,4.54433743995491e-18,4.23113642386507e-16,30.6575309746338,"Not Sig"
"SDHCP4",-1.10393592101583,9.72610151840633,-10.9619353335443,4.90945034949788e-18,4.5227615610578e-16,30.5810951946665,"Down"
"ASAH2",-1.04698249825918,5.95686935840783,-10.961183678894,4.92654019253404e-18,4.5227615610578e-16,30.5776581902181,"Down"
"ASAH2B",-1.04698249825918,5.95686935840783,-10.961183678894,4.92654019253404e-18,4.5227615610578e-16,30.5776581902181,"Down"
"LCN2",3.9364721051175,12.105954223263,10.9606735448888,4.93817274592968e-18,4.5227615610578e-16,30.5753255351866,"Up"
"EXPH5",-2.64253022378399,7.73270872420699,-10.9396252410329,5.44295208970382e-18,4.96481308702699e-16,30.4790624114286,"Down"
"NRAS",-0.626108637295115,9.68103685468601,-10.9365028305417,5.52212230383242e-18,5.01663572371237e-16,30.4647794446622,"Not Sig"
"RIPOR3",0.935230901370595,5.79600944809304,10.9352677291722,5.55375693038287e-18,5.02503031293795e-16,30.4591294712358,"Not Sig"
"MIER3",-1.90589147308579,7.54978756487675,-10.9343324926497,5.57783205991418e-18,5.02654512419334e-16,30.4548511547145,"Down"
"CSNK2A1",-0.718451651586935,7.77975466042247,-10.921054782279,5.93114861912631e-18,5.32110101811899e-16,30.3941041817507,"Not Sig"
"SLC39A9",-0.66339887592479,7.07538291943615,-10.920291797627,5.95212066289882e-18,5.32110101811899e-16,30.390613047606,"Not Sig"
"SPON2",1.14310120718945,7.29399846251569,10.8997027705835,6.54703139122986e-18,5.82971576935741e-16,30.2963891345906,"Up"
"ATG16L1",-0.867172936989694,5.76952667654681,-10.8982768310238,6.59037741339614e-18,5.84511773830815e-16,30.2898622931149,"Not Sig"
"PRUNE1",-0.734598378137146,6.93648168472303,-10.8919516896645,6.78614884849581e-18,5.99505488233848e-16,30.2609089275367,"Not Sig"
"DIAPH2",-0.724922358902284,7.02992780103463,-10.8839904024176,7.04087816866854e-18,6.19569667555896e-16,30.224461949504,"Not Sig"
"UEVLD",-0.77048194217659,7.87774283959225,-10.8782203775109,7.23147274155224e-18,6.31438294654224e-16,30.1980437465867,"Not Sig"
"SLC9A2",-2.62425442893816,6.21412060291316,-10.8782035714059,7.23203537261623e-18,6.31438294654224e-16,30.197966795887,"Down"
"RRN3P3",-0.831350422656773,7.31322518655604,-10.8612289205524,7.82333826791176e-18,6.80418168192527e-16,30.1202339391565,"Not Sig"
"MAP3K7",-0.787533732311324,7.83423360085384,-10.859367917529,7.89104737501763e-18,6.83657189374597e-16,30.1117104919199,"Not Sig"
"COQ7",-0.817969503591253,7.57024833734859,-10.8582275396235,7.93282811574489e-18,6.84633577266152e-16,30.1064874053129,"Not Sig"
"MRPL38",-1.01755194078889,8.16517088636044,-10.8281307004725,9.11947828804989e-18,7.84030549063416e-16,29.9686061251976,"Down"
"FBXO28",-0.709852903115102,8.27276596557296,-10.8168025214838,9.61091530226246e-18,8.23127207891097e-16,29.9166921656867,"Not Sig"
"DLD",-0.822855856077192,9.62054137622829,-10.809060592159,9.9619757004272e-18,8.49949706242912e-16,29.8812077998619,"Not Sig"
"IRF6",-1.32921886204777,7.33562636051892,-10.8076185692514,1.00287723086129e-17,8.51543440816224e-16,29.8745979646992,"Down"
"OGDH",-0.846667893966829,6.80117988786165,-10.8070216492834,1.00565538489371e-17,8.51543440816224e-16,29.8718618054839,"Not Sig"
"IGDCC4",2.07328869686791,6.86347079590579,10.790858827548,1.08388704054035e-17,9.14336139198682e-16,29.7977652392128,"Up"
"RBMY3AP",-0.757428791209014,4.48094496464378,-10.7797598897054,1.14111702955947e-17,9.56040976136433e-16,29.74687289855,"Not Sig"
"RPL3",-0.373198860206481,13.6392463750081,-10.7796220148328,1.14184670263632e-17,9.56040976136433e-16,29.746240642333,"Not Sig"
"ATOH1",-2.08199170790594,6.81055042519209,-10.7788052962222,1.14617861931816e-17,9.56100447542017e-16,29.742495368539,"Down"
"SKIC3",-0.613794481674255,7.25761656632613,-10.7612124587593,1.24360143734786e-17,1.03352491306106e-15,29.6618076758472,"Not Sig"
"CD164",-0.865647938345342,11.7576000602424,-10.7600725971941,1.25019288059603e-17,1.03516893164923e-15,29.6565790849224,"Not Sig"
"PIK3R1",-1.1436397935018,8.43905635745242,-10.7543998067118,1.28352173141157e-17,1.0588582401156e-15,29.6305564392065,"Down"
"ARFGEF1",-0.803913996960244,7.99615861361078,-10.7520569316692,1.29754538388365e-17,1.06650625893645e-15,29.6198083848471,"Not Sig"
"TPM3P4",-0.584765730224837,3.99295578939132,-10.7386611544607,1.38073165475607e-17,1.13073859857925e-15,29.5583473935135,"Not Sig"
"ATP6V1G2-DDX39B",-0.962264681986662,10.014718866416,-10.7294100105428,1.44128374809549e-17,1.1760351281278e-15,29.5158952088628,"Not Sig"
"EIF4BP3",-0.898737296294541,10.8499815820671,-10.7162259276514,1.53221112794848e-17,1.2367368884905e-15,29.4553853161806,"Not Sig"
"EIF4BP6",-0.898737296294541,10.8499815820671,-10.7162259276514,1.53221112794848e-17,1.2367368884905e-15,29.4553853161806,"Not Sig"
"EIF4BP7",-0.898737296294541,10.8499815820671,-10.7162259276514,1.53221112794848e-17,1.2367368884905e-15,29.4553853161806,"Not Sig"
"ALDH6A1",-1.0224532721244,7.45721097307916,-10.7070421096462,1.59892935021969e-17,1.28596328636486e-15,29.413228191668,"Down"
"B2M",0.745160470863224,11.705097665939,10.6996471953946,1.65476405131146e-17,1.32611609097778e-15,29.3792786902595,"Not Sig"
"EEF1E1-BLOC1S5",-1.16217104194695,6.83686354576539,-10.6956147194945,1.68603075917009e-17,1.34636456245614e-15,29.3607643547215,"Down"
"RPUSD4",-0.704246385175332,6.90187831095175,-10.6928761833369,1.70760184985424e-17,1.35875453577586e-15,29.3481902763628,"Not Sig"
"FRYL",-0.951513951016351,7.09197824095903,-10.6836375542969,1.7824366451959e-17,1.41328960712194e-15,29.3057671329919,"Not Sig"
"DGKA",-0.726092990451595,6.31967190825905,-10.6797268999611,1.81509663620774e-17,1.43411807816428e-15,29.287807976,"Not Sig"
"TNFRSF14",0.695195167133942,8.49631513052434,10.6448913424133,2.13384840204578e-17,1.68004997521071e-15,29.1277859819618,"Not Sig"
"NONO",-0.759606434026971,10.2022079466315,-10.6365551050357,2.21810982380348e-17,1.74028553623519e-15,29.0894805814193,"Not Sig"
"VAV3",-2.3321885914629,8.33493567430447,-10.6340784312003,2.24378092202995e-17,1.75429268673972e-15,29.0780992833454,"Down"
"XXYLT1",0.899828909875708,6.70405123222517,10.6313518294715,2.27238733837533e-17,1.77048956547931e-15,29.0655690098424,"Not Sig"
"NUMA1",-0.516628947281707,5.71640279768857,-10.6288298459255,2.29917255766419e-17,1.78516031216009e-15,29.0539786459111,"Not Sig"
"DIABLO",-0.450449960393891,10.150699662466,-10.6261943810087,2.32750147630727e-17,1.80092433196065e-15,29.0418663145803,"Not Sig"
"ARHGAP21",-0.754987460481593,7.85772551662107,-10.6044035033907,2.5755603508298e-17,1.98601370145258e-15,28.9417005940855,"Not Sig"
"SELENON",0.763226571158673,7.42882269600873,10.5949779458038,2.69091517289371e-17,2.06785772481376e-15,28.8983649462888,"Not Sig"
"FKBP8",-0.782422952110107,6.5663213931691,-10.5931271761331,2.71416737335517e-17,2.07860756623606e-15,28.8898550492209,"Not Sig"
"SEPTIN10P1",-1.41234570504186,7.94645961092562,-10.5853030097337,2.81471423879797e-17,2.14481710687475e-15,28.8538769003105,"Down"
"ABCB11",-0.8921870245933,4.4427471602453,-10.5849194562735,2.8197381635904e-17,2.14481710687475e-15,28.8521130934374,"Not Sig"
"MIDN",0.751561377753682,6.77991860679107,10.5821857501156,2.8558066971666e-17,2.16491373235545e-15,28.8395416194688,"Not Sig"
"NUCB2",1.22080739600208,8.50922938808154,10.5602479241393,3.16252643841597e-17,2.38935793776485e-15,28.7386393883722,"Up"
"SRSF1",-0.638857289865955,8.97740813364649,-10.5594138030015,3.17481926561837e-17,2.39059629198694e-15,28.734802287778,"Not Sig"
"IRF2",0.713100387072227,8.98551570876467,10.5495780507065,3.32343884196934e-17,2.49413525668729e-15,28.6895528924746,"Not Sig"
"CHMP1B",-0.944676465066792,9.25107972140187,-10.5344307656271,3.56608000808667e-17,2.66730897671522e-15,28.6198561404024,"Not Sig"
"ZNF24",-0.525460176430927,7.23898780703685,-10.5271609244012,3.68876672449565e-17,2.74990819039727e-15,28.5864006540747,"Not Sig"
"CYP51A1P2",-1.50447885718551,9.23475101424056,-10.5219386470777,3.77950291750625e-17,2.80822072734843e-15,28.5623659821107,"Down"
"COPA",-0.702335694810293,7.38068080734166,-10.5041054779088,4.10656354302305e-17,3.04116103438595e-15,28.4802793275282,"Not Sig"
"GLYR1",-0.624237368545571,7.04102225981359,-10.4972119463247,4.24046828954042e-17,3.12999565621703e-15,28.4485430566132,"Not Sig"
"FMO5",-1.79651955004925,6.47799788605776,-10.4909065113536,4.36678047502077e-17,3.21266187144233e-15,28.4195117649948,"Down"
"HSPA4",-0.907416483294862,8.60154014088907,-10.4680930264346,4.85614413431302e-17,3.56101366764215e-15,28.3144549180046,"Not Sig"
"ZNF675",-0.940158563343259,4.51769972110853,-10.4664988054546,4.89232936384608e-17,3.57586249496228e-15,28.3071123316608,"Not Sig"
"MICAL1",0.867161091951408,8.33965842973911,10.4578111504205,5.09432420121016e-17,3.71141366074529e-15,28.2670965340019,"Not Sig"
"POLDIP3",-0.343710403439598,6.27669309887147,-10.4538283671951,5.18970253069656e-17,3.76866456589968e-15,28.248750151977,"Not Sig"
"PACSIN2",-0.933511431724677,9.90163830171084,-10.443531801177,5.44466291801063e-17,3.94105778120131e-15,28.2013155502715,"Not Sig"
"NFYA",-0.515062987326352,6.19901159593212,-10.441402911531,5.49892490184932e-17,3.96753620169122e-15,28.1915073372063,"Not Sig"
"FAR1P1",-0.833549542996684,4.77061093348752,-10.4324144466117,5.7340692844947e-17,4.12393527803771e-15,28.150092834208,"Not Sig"
"LPCAT1",1.95845112096421,8.56355473970577,10.4288379098665,5.83041456095736e-17,4.1798297870071e-15,28.1336125907525,"Up"
"ARID1A",-0.475487618873725,7.42473939202639,-10.4209597295585,6.04840289512764e-17,4.32229657846399e-15,28.0973083205526,"Not Sig"
"MAPRE1",-0.764040561659884,10.1081020188954,-10.418054820993,6.13082771529293e-17,4.36729025725263e-15,28.0839210135438,"Not Sig"
"PYGO2",-0.622507973320264,7.07972115670183,-10.4107435735017,6.34329874594038e-17,4.50434432152393e-15,28.0502249187865,"Not Sig"
"PDE8A",-1.29246281255142,8.60218072316549,-10.406131115532,6.48112308755819e-17,4.58769466756209e-15,28.0289654553426,"Down"
"ATP6V0A1",-0.634282479385281,7.40083320727738,-10.3977854278323,6.73817642399015e-17,4.75465222572059e-15,27.9904959677874,"Not Sig"
"RASSF1",0.446937588623793,7.26815163818141,10.3892600348013,7.0113237508521e-17,4.93188381333449e-15,27.9511940949709,"Not Sig"
"DUOX2",5.15862860163474,9.4678367741311,10.3712795431558,7.62435671486895e-17,5.34634188515451e-15,27.868291168503,"Up"
"SRSF4",-0.909467819438139,6.48203759276435,-10.3698370155152,7.67580769654899e-17,5.36565261379635e-15,27.8616393097861,"Not Sig"
"FUS",-0.630666328900164,7.28796193078387,-10.363966792343,7.88879807723597e-17,5.4974142874254e-15,27.8345690505009,"Not Sig"
"TSNAX",0.759189802613147,9.72127391343914,10.3614236511811,7.98290148163334e-17,5.54576861753469e-15,27.8228408873288,"Not Sig"
"MFAP3",-0.640550819500069,6.80994853384817,-10.3512700534297,8.36996528813562e-17,5.79671762655788e-15,27.7760121835391,"Not Sig"
"TUBGCP4",-0.717351252140333,7.24914884567071,-10.3438473187129,8.66478194350795e-17,5.9642416317832e-15,27.741774757603,"Not Sig"
"RGPD1",-1.05176464851937,6.97660160727964,-10.3431848404373,8.69159505144216e-17,5.9642416317832e-15,27.7387189260498,"Down"
"RGPD2",-1.05176464851937,6.97660160727964,-10.3431848404373,8.69159505144216e-17,5.9642416317832e-15,27.7387189260498,"Down"
"PYY2",-0.684776248495477,5.91705958617376,-10.3413455941787,8.76647347518821e-17,5.9972834850533e-15,27.7302348605826,"Not Sig"
"SH3BP2",0.588307719324982,7.21022079562261,10.3345925387023,9.0469899203452e-17,6.1703771070707e-15,27.6990828384247,"Not Sig"
"SNORA28",-0.931207703682677,4.74945206277361,-10.3205958846013,9.65738676300238e-17,6.56673035075789e-15,27.6345081223129,"Not Sig"
"UTP23",-0.768353348883861,6.95017707554577,-10.3185405947326,9.75043040017112e-17,6.59340943485477e-15,27.6250249939143,"Not Sig"
"DGKZ",0.670954621084265,7.11800976902938,10.3184315950934,9.75538986751541e-17,6.59340943485477e-15,27.6245220622045,"Not Sig"
"GP6-AS1",-0.565168969730975,5.22440610842834,-10.3172985770448,9.80709203002566e-17,6.60844859044282e-15,27.6192942029403,"Not Sig"
"TRMT2B",-0.799920432432113,6.44111442321321,-10.3138694563374,9.9652504124127e-17,6.69491778455475e-15,27.6034714804341,"Not Sig"
"ATP2A2",-0.567938274714828,8.54630142893232,-10.3093454910208,1.01778242147896e-16,6.79786451886882e-15,27.5825959510212,"Not Sig"
"FYTTD1",-0.70859032425512,9.35495189130704,-10.3093191683676,1.01790742829e-16,6.79786451886882e-15,27.5824744837723,"Not Sig"
"PTGR1",-1.15850775108757,8.11046602510855,-10.3048394245412,1.03940760373876e-16,6.92085080720894e-15,27.5618019419014,"Down"
"GLS",-0.802991137493152,7.01887098069779,-10.2989345498079,1.06844472229347e-16,7.09314530282346e-15,27.5345512797951,"Not Sig"
"TMEM258",0.585868176492991,12.4497056812885,10.2759723296576,1.18930305536195e-16,7.87220391128811e-15,27.4285646677895,"Not Sig"
"SPIN1",-0.659109467665656,9.13886904600441,-10.2750096749122,1.194658943383e-16,7.88439765605031e-15,27.424120751245,"Not Sig"
"FRS2",-0.491824384598791,6.47507912708408,-10.2612908704265,1.27366656015296e-16,8.36467307882144e-15,27.3607852836393,"Not Sig"
"SEPTIN11",-0.636502784399876,7.47238821223346,-10.2610857677354,1.27488666739023e-16,8.36467307882144e-15,27.3598383152236,"Not Sig"
"MAFG",0.664691642612609,7.6530519071992,10.2559753212835,1.30566871027482e-16,8.54166186293195e-15,27.3362424626777,"Not Sig"
"NUTF2P2",0.883836871890161,10.7710248379467,10.2507584942063,1.33786014404547e-16,8.72681505006866e-15,27.3121540672917,"Not Sig"
"ZDHHC20",-0.829581765798448,8.02858363028686,-10.2388332887522,1.41446684203315e-16,9.19977433866141e-15,27.257084978347,"Not Sig"
"SYNE2",-0.570545133459612,6.16422163708827,-10.2345583693453,1.44298654117614e-16,9.35814306284721e-15,27.2373422078591,"Not Sig"
"CELF1",-0.391133186137554,7.89953788073672,-10.2291506173733,1.47989109241532e-16,9.56982023709149e-15,27.2123663970156,"Not Sig"
"SEC22B",0.518762222936322,7.28976956772618,10.2227023287423,1.52513540826424e-16,9.83405558219575e-15,27.1825829516813,"Not Sig"
"SPRED2",-0.914374184234129,7.07740382920725,-10.2216826968925,1.53241552281923e-16,9.85268536290564e-15,27.1778732737911,"Not Sig"
